loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z)
2017-12-04 17:17:01.277 -0800,1,C4D50155-580C-4885-BACB-A13DEF47355A,1512436614.715099,49.27715284201003,-122.9075176818931,343.1285,-1,-1,10,65,-9999,117667.6692925417,-0.0096282958984375,-1.013931274414062,-0.0105133056640625,117667.6603205417,-0.1546995656132858,0.3228422357770737,0.03301574066593033,117667.6382565417,1.010213515088236,2.910506930154379,1.547311882860164,-0.09778600186109543,0.2876555621623993,0.03937777504324913,-0.01047602295875549,0.002867579460144043,-0.01378476619720459,XArbitraryCorrectedZVertical,-0.2733578383922577,0.6608383655548096,0.6473264098167419,-0.2636983096599579,0.005379576236009598,-0.999724268913269,0.02286370657384396,-14.22789764404297,-62.24081802368164,-13.70779418945312,2
2017-12-04 17:17:01.309 -0800,2,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.6993525417,-0.01300048828125,-0.9999542236328125,0.0088348388671875,117667.6903805417,-0.07608811024021789,-0.06031021236204344,0.0005752427954571154,117667.6733205417,0.9813615036134347,2.951765806581802,1.552502064948438,-0.09466053545475006,0.1168792694807053,-0.003518347162753344,-0.007096350193023682,-0.0111842155456543,-0.03588211536407471,XArbitraryCorrectedZVertical,-0.276166170835495,0.6578060388565063,0.6470323801040649,-0.2690210938453674,0.003449509385973215,-0.9998326897621155,0.01795307733118534,-14.33161926269531,-61.88898849487305,-14.10568237304688,2
2017-12-04 17:17:01.311 -0800,3,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.7294125417,-0.0065765380859375,-0.9896087646484375,0.011993408203125,117667.7204405417,-0.1206478552833147,0.0117565246321548,0.1179759057616382,117667.7084165417,0.9920852294459978,2.939646902718627,1.554919002184746,-0.1030751690268517,0.00433137733489275,0.06943875551223755,-0.0168682336807251,-0.001331508159637451,-0.008671164512634277,XArbitraryCorrectedZVertical,-0.2752954661846161,0.6572527885437012,0.6479776501655579,-0.2689904868602753,0.003181123407557607,-0.9998739361763,0.01553764380514622,-14.45840263366699,-61.8382568359375,-14.23529052734375,2
2017-12-04 17:17:01.312 -0800,4,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.7594725417,0.0252838134765625,-0.9973907470703125,0.0233612060546875,117667.7504995417,-0.01372380172939633,-0.06261677618216106,0.03043726809851561,117667.7434505417,0.7418712786401069,-3.093734668443601,1.558666652644513,-0.06194025278091431,-0.05625047534704208,0.07749748229980469,0.02610594034194946,0.002367854118347168,0.009797930717468262,XArbitraryCorrectedZVertical,-0.2734695971012115,0.6566950082778931,0.6486606597900391,-0.2705639004707336,-0.0005779871135018766,-0.9999264478683472,0.01206790842115879,-14.47723579406738,-61.74710845947266,-14.30398559570312,2
2017-12-04 17:17:01.313 -0800,5,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.7895315417,0.0085296630859375,-0.9956207275390625,0.013824462890625,117667.7805595417,0.007130613818687161,-0.02867825019851828,0.009634251559470652,117667.7785455417,0.6620575330329266,-3.015849242388426,1.558595051849153,0.01302660815417767,-0.03297201544046402,0.01406512781977654,0.01405417919158936,-0.001127302646636963,0.003059267997741699,XArbitraryCorrectedZVertical,-0.2725224196910858,0.657092273235321,0.6487915515899658,-0.2702414989471436,-0.001526714651845396,-0.9999255537986755,0.01207744982093573,-14.68629264831543,-62.04050827026367,-14.51202392578125,2
2017-12-04 17:17:01.356 -0800,6,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.8195915417,-0.00408935546875,-1.018157958984375,0.0263824462890625,117667.8106195417,0.0611224764945176,-0.1327676350881563,0.002936401417921368,117667.8135795417,0.6573707051690192,-3.014139833715471,1.557067348362946,0.07132100313901901,-0.1381302326917648,0.005317037925124168,-0.0006859898567199707,-0.01874053478240967,0.01359653472900391,XArbitraryCorrectedZVertical,-0.271677553653717,0.6580129265785217,0.6486696004867554,-0.269142210483551,-0.001740166801027954,-0.9999057650566101,0.01357940956950188,-14.81392478942871,-61.97200775146484,-14.24655151367188,2
2017-12-04 17:17:01.367 -0800,7,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.8496515417,-0.007537841796875,-1.012283325195312,0.041900634765625,117667.8406795417,0.03498328407928087,0.002025334009005261,0.01235014323913346,117667.8135795417,0.6573707051690192,-3.014139833715471,1.557067348362946,0.07132100313901901,-0.1381302326917648,0.005317037925124168,-0.0006859898567199707,-0.01874053478240967,0.01359653472900391,XArbitraryCorrectedZVertical,-0.271677553653717,0.6580129265785217,0.6486696004867554,-0.269142210483551,-0.001740166801027954,-0.9999057650566101,0.01357940956950188,-14.81392478942871,-61.97200775146484,-14.24655151367188,2
2017-12-04 17:17:01.397 -0800,8,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.8797115417,-0.005889892578125,-0.9979248046875,-0.002471923828125,117667.8707395417,-0.01228649368908057,0.1867286050953418,0.02468430751172644,117667.8486745417,0.6600161582090174,-3.019860109274617,1.554642256458604,0.03882430493831635,0.02743089944124222,0.02106800861656666,-0.003567039966583252,-0.00611191987991333,0.01409673690795898,XArbitraryCorrectedZVertical,-0.2709181010723114,0.6592421531677246,0.6482580304145813,-0.2678881287574768,-0.001956624444574118,-0.9998695254325867,0.01599366776645184,-14.82473945617676,-61.96112442016602,-14.02731323242188,2
2017-12-04 17:17:01.433 -0800,9,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.9097715417,-0.0043182373046875,-1.006439208984375,0.0078887939453125,117667.9007995417,0.03663710711622008,0.04343083105701222,-0.006662696415160238,117667.8837395417,0.5985951874384423,-2.953220587779859,1.554149682165735,0.01157725509256124,0.1399630457162857,0.02615470252931118,-0.00238490104675293,0.001066863536834717,-0.01317703723907471,XArbitraryCorrectedZVertical,-0.2723022401332855,0.6587898135185242,0.6472979187965393,-0.2699112892150879,-0.003108269069343805,-0.9998614192008972,0.01630505733191967,-14.77419853210449,-61.86024475097656,-14.14556884765625,2
2017-12-04 17:17:01.457 -0800,10,C4D50155-580C-4885-BACB-A13DEF47355A,1512436621.214716,49.27715556849828,-122.907443947797,343.0692,-1,-1,10,65,-9999,117667.9398615417,-0.0090484619140625,-0.9998321533203125,0.0260009765625,117667.9308585417,0.01707299311627998,-0.0530661478809189,-0.01470171448167343,117667.9188345417,0.6092519323158713,-2.962326625871622,1.552727820145775,0.03604177385568619,-0.02131103724241257,-0.01419661566615105,-0.001882314682006836,-0.009394824504852295,-0.01276242733001709,XArbitraryCorrectedZVertical,-0.2729707658290863,0.6590564250946045,0.6466028094291687,-0.2702510952949524,-0.003214113414287567,-0.9998367428779602,0.01773682050406933,-15.08761978149414,-62.08663558959961,-14.069091796875,2
