,accX,accY,accZ,gyroX,gyroY,gyroZ,pitch,roll,time,timestamp,yaw,initVy,initVx,endVy,endVx,begin_idx,end_idx,calcVy,calcVz,calcVx,deltaVy,deltaVx,deltaT,calcY,calcX,FC
0,0.9207861931185337,0.12662078113466438,0.44601710724056204,0.12335418145438104,0.445095825539107,0.47205434363645027,1.272443550882001,2.726922626182164,2017-12-05 22:21:30.650,2017-12-05 14:21:30.650 -0800,1.65786410245783,0,0.11801358590911257,0.0,-0.08428248128503785,37,76,-2.146661910143864,0.41336818377027934,0.42169632308339994,2.146661910143864,-0.5059788043684378,1.3,-0.05203581205062816,-0.9361375614860271,-0.05048526999785554
1,-1.5153891999107554,-0.07494796894689981,0.8226565547340923,-0.2686059541668925,-0.11981194045615634,-0.3371299251401514,1.314425270023885,2.67454998051879,2017-12-05 22:21:31.827,2017-12-05 14:21:31.827 -0800,1.5740979880591028,0,-0.08428248128503785,0.0,-0.149010615333507,76,115,-2.0837576038292625,0.1658872714110284,0.6785281342208526,2.0837576038292625,-0.8275387495543596,1.3,-0.1577584439192721,-1.3665746975478232,-0.15603783373114527
2,0.33050578413199816,0.10097783635489477,0.714881654910624,-0.41364291357957017,-0.41219904062008267,-0.596042461334028,1.3060795148781479,2.727498503045231,2017-12-05 22:21:33.004,2017-12-05 14:21:33.004 -0800,1.5631429622335342,0,-0.149010615333507,0.0,-0.11788374640578908,115,151,-1.805903952655637,1.9811402450915874,1.503083813480799,1.805903952655637,-1.620967559886588,1.2,-0.017781873560076468,-1.6552678550771378,-0.016800923104376413
3,0.26741289199694734,-0.16491887542884864,0.7862109704432466,-0.3611593568511937,-0.17263814993291432,-0.4715349856231563,1.3330906943945702,2.678848946458144,2017-12-05 22:21:34.171,2017-12-05 14:21:34.171 -0800,1.784418910561074,0,-0.11788374640578908,0.0,-0.03239684480566195,151,187,-2.599343043600848,1.342492727748407,0.5184383043041314,2.599343043600848,-0.5508351491097934,1.2,-0.08751231310714429,-1.226485877401237,-0.08577097309957334
4,1.6898705078615834,-0.16405729350337564,0.7819058617724901,-0.3418380641035804,-0.27255855811609686,-0.1295873792226478,1.3080802903420978,2.8039414005339043,2017-12-05 22:21:35.379,2017-12-05 14:21:35.379 -0800,1.5889597983700043,0,-0.03239684480566195,0.0,-0.05854196858704818,187,222,-2.0817848436316715,0.84364003012095,0.21055948759223422,2.0817848436316715,-0.2691014561792824,1.1666666666666667,0.15259641795559425,-0.9882281657985046,0.0
5,-0.4213279626369983,0.16694741601151206,0.7195446011743766,-0.16677983339059546,0.084254684863708,-0.23416787434819272,1.2991899496295591,2.936870943136185,2017-12-05 22:21:36.555,2017-12-05 14:21:36.555 -0800,1.528619859262689,0,-0.05854196858704818,0.0,-0.017205724777436024,222,258,-2.929952153596898,0.1615051621670069,-0.4589555040625225,2.929952153596898,0.44174977928508646,1.2,0.3687443770434677,-0.7398610540430914,0.0
6,-0.715569403264454,0.20541170017033705,0.05151160044289166,-0.3005695918909737,0.17296882227404664,-0.0688228991097441,1.313359408767151,2.734076120486638,2017-12-05 22:21:37.761,2017-12-05 14:21:37.761 -0800,1.8460364081855267,0,-0.017205724777436024,0.0,-0.06130653740373598,258,292,-2.291824127723578,1.7846098528268886,0.7694310719969024,2.291824127723578,-0.8307376094006385,1.1333333333333333,-0.06845751854933013,-1.1209820299170776,-0.06787619929765179
7,0.39820698651597614,-0.32676077355840816,0.7263505834529722,-0.22778257139773056,0.21781456939393948,-0.24522614961494393,1.3483982583863958,2.524431659138805,2017-12-05 22:21:38.899,2017-12-05 14:21:38.899 -0800,2.133086078209646,0,-0.06130653740373598,0.0,-0.07808556600239885,292,324,-2.7885898532445355,1.322314441335101,0.5810154493218256,2.7885898532445355,-0.6591010153242245,1.0666666666666667,0.14473531017363986,-1.0908190357321041,0.0
8,-0.20653598035176166,-0.07634747284209945,0.7728407425772197,-0.22559199331626736,-0.4396172814367252,-0.3123422640095954,1.3098302697563922,2.799646889358227,2017-12-05 22:21:39.974,2017-12-05 14:21:39.974 -0800,1.7893016137521842,0,-0.07808556600239885,0.0,-0.0794126595746278,324,358,-3.618643345445013,-0.30616948045742354,-1.7648525635708983,3.618643345445013,1.6854399039962704,1.1333333333333333,0.5961766124715899,-0.45516165264535957,0.0
9,0.17542707010489117,0.02537734765436763,0.6378507688034458,-0.315259713013082,-0.5006502078925068,-0.3176506382985112,1.3248524273604942,2.733514133222619,2017-12-05 22:21:41.111,2017-12-05 14:21:41.111 -0800,1.877669963337965,0,-0.0794126595746278,0.0,-0.12638754724182122,358,395,-2.4792008395973455,1.866108392958036,0.43226386481492707,2.4792008395973455,-0.5586514120567483,1.2333333333333334,-0.06829941335086719,-1.2814700715389813,-0.06592575945796837
10,-0.5560078836877774,0.2452036674843755,0.4598216068166804,-0.42050203963958815,-0.4708981433739101,-0.5055501889672849,1.3134877133096972,2.5837757937414367,2017-12-05 22:21:42.360,2017-12-05 14:21:42.360 -0800,1.974684186367116,0,-0.12638754724182122,0.0,-0.0588355322030301,395,429,-1.8735581996456494,0.26037738751154416,0.29701109385219,1.8735581996456494,-0.3558466260552201,1.1333333333333333,-0.1530969638509731,-1.0905223430911843,-0.15153503307971003
11,0.002137497990918759,0.017911757330762897,0.6408180490925013,-0.26846199389707454,0.03288757717493858,-0.2353421288121204,1.3437044159337252,2.861528333293681,2017-12-05 22:21:43.495,2017-12-05 14:21:43.495 -0800,1.712769799946093,0,-0.0588355322030301,0.0,0.08789132610633171,429,464,-3.136262092848364,-0.16654330366550227,-2.51377154046705,3.136262092848364,2.6016628665733816,1.1666666666666667,0.45842169444906583,-0.03336132931985116,0.0
12,-0.5412265361996413,0.015153081895394646,1.1285449385144053,-0.14678654457363594,-0.04039035824207719,0.35156530442532685,1.312894821191851,2.7052831229210295,2017-12-05 22:21:44.683,2017-12-05 14:21:44.683 -0800,1.797916684908696,0,0.08789132610633171,0.0,0.17916816478585873,464,499,-2.9899049951479504,1.155044361285094,0.34605151241068116,2.9899049951479504,-0.16688334762482243,1.1666666666666667,0.17644199905473792,-0.6151833342186498,0.0
13,-0.842385795576385,0.15012981816114404,1.211807518096774,-0.11055856594089207,0.4243724105076804,0.7166726591434349,1.321793441067539,2.7328513793102216,2017-12-05 22:21:45.838,2017-12-05 14:21:45.838 -0800,1.762786686156936,0,0.17916816478585873,0.0,0.15415820277025918,499,534,-2.740728827539007,1.482253204070377,-0.015377399436005273,2.740728827539007,0.16953560220626446,1.1666666666666667,0.4306769397544121,-0.7390270823095527,0.0
