loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z)
2017-12-04 17:02:36.574 -0800,1,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117267.9621460417,-0.163848876953125,-0.993072509765625,-0.0749359130859375,117267.9360840417,-0.3086284124071028,0.472615486005931,0.1443284173801903,117267.9571110417,-1.167198183971665,-0.6177603402502702,1.343315078977363,-0.2926497459411621,0.6808422803878784,0.2432556450366974,-0.0316193699836731,-0.004049181938171387,0.04342645406723022,XArbitraryCorrectedZVertical,-0.363584041595459,0.525257408618927,0.5687942504882812,-0.51805180311203,-0.1306120753288269,-0.9742375016212463,-0.1838226020336151,-11.18899154663086,-58.95746612548828,-25.10980224609375,2
2017-12-04 17:02:36.606 -0800,2,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117267.9922060417,-0.1097869873046875,-0.9611968994140625,-0.26611328125,117267.9661440417,-0.1299308358950039,0.4765023696169016,0.1189255890063605,117267.9571110417,-1.167198183971665,-0.6177603402502702,1.343315078977363,-0.2926497459411621,0.6808422803878784,0.2432556450366974,-0.0316193699836731,-0.004049181938171387,0.04342645406723022,XArbitraryCorrectedZVertical,-0.363584041595459,0.525257408618927,0.5687942504882812,-0.51805180311203,-0.1306120753288269,-0.9742375016212463,-0.1838226020336151,-11.18899154663086,-58.95746612548828,-25.10980224609375,2
2017-12-04 17:02:36.608 -0800,3,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.0222660417,-0.1109161376953125,-0.9580841064453125,-0.163726806640625,117267.9962350417,-0.1346933668723926,-0.2552328314993411,-0.1126474530526076,117267.9922060417,-1.171710419689535,-0.6044683064178816,1.338364739095936,-0.120891273021698,-0.1540516912937164,-0.09591067582368851,0.02110964059829712,0.01191228628158569,-0.07660484313964844,XArbitraryCorrectedZVertical,-0.3643822073936462,0.5219879150390625,0.5678712129592896,-0.5217946171760559,-0.1308966428041458,-0.9731091856956482,-0.1895084530115128,-11.19866561889648,-58.86360931396484,-25.4315185546875,2
2017-12-04 17:02:36.641 -0800,4,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.0523260417,-0.13043212890625,-0.9780426025390625,-0.2066192626953125,117268.0262940417,0.0007030745277809188,-0.04563512949127081,0.00628399490815097,117268.0272710417,-1.186034542517309,-0.5977901402313777,1.338081330755001,0.01111100614070892,-0.09079132229089737,-0.008234772831201553,0.01886749267578125,0.01495975255966187,0.02687990665435791,XArbitraryCorrectedZVertical,-0.3624384701251984,0.5228145122528076,0.5704060792922974,-0.5195512175559998,-0.1297836154699326,-0.9730438590049744,-0.1906066834926605,-11.03623199462891,-58.70147323608398,-25.66766357421875,2
2017-12-04 17:02:36.658 -0800,5,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.0823860417,-0.1382293701171875,-0.971649169921875,-0.189666748046875,117268.0563540417,-0.004253334576965551,0.006374009752995648,0.001000283305433762,117268.0623660417,-1.181426560256871,-0.6023861527824316,1.337893476149874,0.01135041378438473,-0.003816805314272642,0.00367735605686903,-0.002508074045181274,-0.001242637634277344,0.002033710479736328,XArbitraryCorrectedZVertical,-0.3622650504112244,0.5231485366821289,0.5700543522834778,-0.5197221040725708,-0.1307621747255325,-0.9730005264282227,-0.1901592910289764,-11.31066799163818,-58.79305267333984,-25.5948486328125,2
2017-12-04 17:02:36.688 -0800,6,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.1124460417,-0.1384429931640625,-0.9802703857421875,-0.18084716796875,117268.0864140417,0.0487574195532797,-0.05413753758745778,-0.05346881783773888,117268.0974000417,-1.181889011092314,-0.6040209979918252,1.339903567031725,0.05801656097173691,-0.0579477995634079,-0.05195724964141846,-0.00707697868347168,0.002866148948669434,0.0002101659774780273,XArbitraryCorrectedZVertical,-0.3624061644077301,0.5239216685295105,0.5703330636024475,-0.5185380578041077,-0.1299622058868408,-0.9734624624252319,-0.1883357167243958,-11.10807418823242,-58.73721694946289,-25.46035766601562,2
2017-12-04 17:02:36.740 -0800,7,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.1425050417,-0.1313323974609375,-0.978729248046875,-0.2001800537109375,117268.1164740417,0.02172127448290428,0.02340039755019924,-0.06867067397212918,117268.1324960417,-1.186396955518465,-0.5999087074292953,1.342153762272695,0.01358409039676189,0.01218635588884354,-0.0526086688041687,-0.0139259397983551,-0.006386995315551758,-0.008632838726043701,XArbitraryCorrectedZVertical,-0.3632125854492188,0.5239714384078979,0.5705987215042114,-0.5176308751106262,-0.1279503107070923,-0.9739749431610107,-0.1870611011981964,-11.20902442932129,-59.03170013427734,-25.30471801757812,2
2017-12-04 17:02:36.748 -0800,8,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.1725960417,-0.123199462890625,-0.9714508056640625,-0.1873779296875,117268.1465340417,-0.0316063958170604,-0.06565277982485139,-0.03902915840732925,117268.1675600417,-1.19120987087773,-0.5973006944007474,1.34243643435637,-0.005829840898513794,-0.07272885739803314,-0.009568985551595688,0.01285135746002197,-0.002920269966125488,-0.002377629280090332,XArbitraryCorrectedZVertical,-0.3627981543540955,0.5242079496383667,0.5713499188423157,-0.5168530344963074,-0.1273075491189957,-0.9740390181541443,-0.1871670484542847,-11.12951278686523,-58.9610595703125,-25.39328002929688,2
2017-12-04 17:02:36.778 -0800,9,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.2026560417,-0.13653564453125,-0.9866180419921875,-0.19293212890625,117268.1765930417,0.0135581531095934,-5.512743456464023e-05,0.0162032047042601,117268.1675600417,-1.19120987087773,-0.5973006944007474,1.34243643435637,-0.005829840898513794,-0.07272885739803314,-0.009568985551595688,0.01285135746002197,-0.002920269966125488,-0.002377629280090332,XArbitraryCorrectedZVertical,-0.3627981543540955,0.5242079496383667,0.5713499188423157,-0.5168530344963074,-0.1273075491189957,-0.9740390181541443,-0.1871670484542847,-11.12951278686523,-58.9610595703125,-25.39328002929688,2
2017-12-04 17:02:36.825 -0800,10,C4D50155-580C-4885-BACB-A13DEF47355A,1512435751.936279,49.27718730712899,-122.9073973669521,343.0365,-1,-1,10,65,-9999,117268.2327150417,-0.120574951171875,-0.9687347412109375,-0.18463134765625,117268.2066530417,0.01337732447157702,-0.03824965115626306,0.01504419699785762,117268.2026560417,-1.18500102830765,-0.60330826588367,1.342751152864912,0.03536296263337135,0.006694811396300793,0.03392511233687401,-0.008279621601104736,-0.0125078558921814,-0.006785273551940918,XArbitraryCorrectedZVertical,-0.3628246188163757,0.5246759653091431,0.5708127617835999,-0.5169532299041748,-0.1282560229301453,-0.9741101861000061,-0.1861468553543091,-11.06078720092773,-58.81783294677734,-25.35595703125,2
