qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.10406637191772461,0.19012928009033203,0.1803569793701172,0.17626500129699707,0.17731022834777832,0.2263658046722412,0.12982535362243652
0.10381340980529785,0.18197298049926758,0.18994879722595215,0.17513799667358398,0.17338919639587402,0.23033571243286133,0.13191699981689453
0.10759353637695312,0.1857154369354248,0.18814659118652344,0.1872704029083252,0.17730474472045898,0.22745156288146973,0.12942934036254883
0.10458207130432129,0.19086885452270508,0.18004465103149414,0.17432260513305664,0.18131470680236816,0.2272934913635254,0.12865996360778809
0.10415458679199219,0.18549013137817383,0.17699909210205078,0.18903303146362305,0.17802047729492188,0.2226862907409668,0.12797951698303223
0.10262227058410645,0.18973636627197266,0.1854560375213623,0.17768597602844238,0.177764892578125,0.22301602363586426,0.12712836265563965
0.10416531562805176,0.17802715301513672,0.1795802116394043,0.1700737476348877,0.17346954345703125,0.2230527400970459,0.1284019947052002
0.10359430313110352,0.17901110649108887,0.18715977668762207,0.16095781326293945,0.1732959747314453,0.2238020896911621,0.12790346145629883
0.10427260398864746,0.18672394752502441,0.1961672306060791,0.18136167526245117,0.17246532440185547,0.2235710620880127,0.1287534236907959
0.10824251174926758,0.187485933303833,0.1802387237548828,0.17406725883483887,0.17427992820739746,0.22283363342285156,0.12775182723999023
0.10237574577331543,0.18275737762451172,0.18078231811523438,0.1754603385925293,0.17531037330627441,0.22598695755004883,0.13048505783081055
0.10565423965454102,0.184539794921875,0.18769192695617676,0.16274094581604004,0.17285966873168945,0.22178125381469727,0.12753939628601074
0.10301852226257324,0.18462443351745605,0.1957690715789795,0.1714465618133545,0.17692112922668457,0.23787498474121094,0.13292956352233887
0.10550236701965332,0.19547438621520996,0.19824934005737305,0.1714005470275879,0.18152761459350586,0.22612357139587402,0.12897157669067383
0.10527992248535156,0.18042612075805664,0.19162726402282715,0.1612529754638672,0.17875003814697266,0.2279956340789795,0.1309373378753662
0.10712051391601562,0.19053363800048828,0.18795275688171387,0.1732940673828125,0.18122220039367676,0.23369336128234863,0.13271045684814453
0.10402059555053711,0.18503046035766602,0.19489574432373047,0.1777782440185547,0.17939329147338867,0.22594451904296875,0.13113141059875488
0.10631299018859863,0.1841752529144287,0.18561387062072754,0.180572509765625,0.177229642868042,0.23041391372680664,0.12740302085876465
0.10327863693237305,0.18762874603271484,0.19836902618408203,0.17183709144592285,0.18146014213562012,0.2329559326171875,0.1296093463897705
0.10545849800109863,0.18297886848449707,0.18889307975769043,0.17827725410461426,0.1737527847290039,0.22266435623168945,0.12699270248413086
0.10265970230102539,0.1810448169708252,0.18337130546569824,0.16810989379882812,0.17070221900939941,0.2291555404663086,0.12805438041687012
