qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.10248064994812012,0.1843726634979248,0.18060541152954102,0.15725040435791016,0.1578059196472168,0.1967301368713379,0.12856101989746094
0.10070562362670898,0.17748284339904785,0.1794884204864502,0.15594696998596191,0.16190862655639648,0.19716334342956543,0.1256396770477295
0.1006627082824707,0.18519306182861328,0.17752766609191895,0.1626734733581543,0.15753626823425293,0.19716930389404297,0.12601780891418457
0.09927177429199219,0.17780804634094238,0.17755389213562012,0.16455078125,0.15989160537719727,0.19788169860839844,0.12680578231811523
0.09847879409790039,0.18899989128112793,0.19290661811828613,0.17532992362976074,0.16342806816101074,0.19899845123291016,0.12579560279846191
0.09913802146911621,0.19449377059936523,0.18437647819519043,0.15058016777038574,0.1602306365966797,0.20051336288452148,0.12766456604003906
0.10121607780456543,0.18877291679382324,0.17653155326843262,0.15312862396240234,0.16233348846435547,0.20084404945373535,0.12747812271118164
0.10233378410339355,0.1847677230834961,0.19565057754516602,0.16892433166503906,0.15917158126831055,0.19670701026916504,0.12499618530273438
0.09905052185058594,0.18680191040039062,0.1784958839416504,0.16428136825561523,0.1653146743774414,0.20186281204223633,0.13054633140563965
0.10545229911804199,0.18125414848327637,0.18139195442199707,0.16594743728637695,0.16154742240905762,0.19898366928100586,0.13045477867126465
0.10010433197021484,0.19092774391174316,0.18660998344421387,0.1529862880706787,0.1589369773864746,0.19744086265563965,0.12622928619384766
0.10211730003356934,0.17748188972473145,0.178147554397583,0.15703845024108887,0.15895390510559082,0.19748568534851074,0.12610840797424316
0.0996713638305664,0.176926851272583,0.17738842964172363,0.1537473201751709,0.15550017356872559,0.19407248497009277,0.1252121925354004
0.09997773170471191,0.18767023086547852,0.17650604248046875,0.15104103088378906,0.15916872024536133,0.19559836387634277,0.12427139282226562
0.10097384452819824,0.1790907382965088,0.17607736587524414,0.15582871437072754,0.15810465812683105,0.1974165439605713,0.12513184547424316
0.1007697582244873,0.19227194786071777,0.1854867935180664,0.16009998321533203,0.16005563735961914,0.20102691650390625,0.12851667404174805
0.10204648971557617,0.1868128776550293,0.1858997344970703,0.14938020706176758,0.16269636154174805,0.20120549201965332,0.12859869003295898
0.10270404815673828,0.18422555923461914,0.19159221649169922,0.16429638862609863,0.16509318351745605,0.20229816436767578,0.12993454933166504
0.10268306732177734,0.19553303718566895,0.1925511360168457,0.15771102905273438,0.16285228729248047,0.20198297500610352,0.13184618949890137
0.10410618782043457,0.18603849411010742,0.18513846397399902,0.15411925315856934,0.16244268417358398,0.20407795906066895,0.1294262409210205
0.1038663387298584,0.18441343307495117,0.18207311630249023,0.15778255462646484,0.15697145462036133,0.19889116287231445,0.1271982192993164
0.10010170936584473,0.18618535995483398,0.1791234016418457,0.15438103675842285,0.1575617790222168,0.1992483139038086,0.12427830696105957
0.09933018684387207,0.18907618522644043,0.1869058609008789,0.15977001190185547,0.16585659980773926,0.2018296718597412,0.13063812255859375
0.10551857948303223,0.18954730033874512,0.1860663890838623,0.1591053009033203,0.16580867767333984,0.20084500312805176,0.13202905654907227
0.10224461555480957,0.18682193756103516,0.17798423767089844,0.16377687454223633,0.16309738159179688,0.21085214614868164,0.13433599472045898
0.10282325744628906,0.19271159172058105,0.1912240982055664,0.16478896141052246,0.1589057445526123,0.19896602630615234,0.12669825553894043
0.10005450248718262,0.18562936782836914,0.1942141056060791,0.16347193717956543,0.1676945686340332,0.20932865142822266,0.1340312957763672
0.10648727416992188,0.19309186935424805,0.19336247444152832,0.16492819786071777,0.16721701622009277,0.20997262001037598,0.133558988571167
0.10424280166625977,0.17861509323120117,0.19212865829467773,0.16595077514648438,0.1658635139465332,0.2109692096710205,0.13332796096801758
0.10587191581726074,0.2023918628692627,0.18773889541625977,0.16688823699951172,0.16178631782531738,0.20219922065734863,0.1353456974029541
0.10272908210754395,0.18195891380310059,0.18063950538635254,0.15679049491882324,0.15887737274169922,0.21077394485473633,0.12814545631408691
0.10192012786865234,0.1954784393310547,0.18651747703552246,0.15651869773864746,0.1610867977142334,0.21003317832946777,0.12584137916564941
0.10010576248168945,0.19450950622558594,0.20589113235473633,0.16470885276794434,0.16626358032226562,0.2171323299407959,0.13916897773742676
0.11122012138366699,0.20858550071716309,0.19644570350646973,0.19308972358703613,0.1728229522705078,0.2185204029083252,0.1407616138458252
0.11401724815368652,0.19725465774536133,0.18692398071289062,0.1734333038330078,0.17024898529052734,0.22382521629333496,0.13167643547058105
0.10402131080627441,0.1906118392944336,0.18710827827453613,0.16556787490844727,0.15909743309020996,0.1987299919128418,0.1269228458404541
0.10178542137145996,0.1819920539855957,0.18547511100769043,0.15549302101135254,0.16077661514282227,0.19630932807922363,0.12594175338745117
0.10210394859313965,0.17881202697753906,0.17802071571350098,0.1534261703491211,0.16390275955200195,0.19912314414978027,0.12729358673095703
0.09998965263366699,0.17957711219787598,0.1807405948638916,0.15673327445983887,0.15548992156982422,0.1969161033630371,0.12612032890319824
0.0995793342590332,0.1801285743713379,0.1814250946044922,0.16430020332336426,0.16040444374084473,0.19853782653808594,0.12690281867980957
0.10327410697937012,0.17969202995300293,0.17987513542175293,0.15139985084533691,0.15923738479614258,0.19660305976867676,0.12582159042358398
0.09969878196716309,0.18079853057861328,0.18793177604675293,0.15841317176818848,0.15985584259033203,0.19686675071716309,0.12857747077941895
0.1007237434387207,0.17792439460754395,0.18659639358520508,0.149322509765625,0.16236019134521484,0.19565773010253906,0.12590336799621582
0.10209250450134277,0.18161273002624512,0.18543481826782227,0.16133379936218262,0.15515351295471191,0.19539713859558105,0.12802505493164062
0.10075139999389648,0.18774628639221191,0.18022751808166504,0.16580986976623535,0.15679311752319336,0.19580411911010742,0.12514257431030273
0.09989547729492188,0.18042922019958496,0.18362903594970703,0.1528308391571045,0.15951013565063477,0.19724059104919434,0.12893056869506836
0.10102200508117676,0.18429040908813477,0.19700193405151367,0.15016555786132812,0.16025614738464355,0.196577787399292,0.12572169303894043
