qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.10338449478149414,0.1765894889831543,0.18198680877685547,0.1644449234008789,0.1660466194152832,0.20052194595336914,0.12546181678771973
0.10264754295349121,0.18087458610534668,0.18044066429138184,0.165205717086792,0.16715455055236816,0.19857311248779297,0.12717747688293457
0.10337638854980469,0.18596863746643066,0.19211888313293457,0.17545676231384277,0.17239093780517578,0.2059774398803711,0.12824153900146484
0.10309767723083496,0.18427085876464844,0.1940145492553711,0.17061614990234375,0.17016243934631348,0.20889854431152344,0.1298046112060547
0.10367798805236816,0.1813344955444336,0.19351959228515625,0.16985297203063965,0.17196083068847656,0.20633220672607422,0.1275627613067627
0.10181927680969238,0.1818251609802246,0.180405855178833,0.1728658676147461,0.17019915580749512,0.20357370376586914,0.12701129913330078
0.10189557075500488,0.18079900741577148,0.1801588535308838,0.1626417636871338,0.16887950897216797,0.2040729522705078,0.1266160011291504
0.10236692428588867,0.18355178833007812,0.18880033493041992,0.1687006950378418,0.16942834854125977,0.20351028442382812,0.12571263313293457
0.10104537010192871,0.1758897304534912,0.1802666187286377,0.16893839836120605,0.17361187934875488,0.20354294776916504,0.12677001953125
0.09944534301757812,0.18516302108764648,0.17690491676330566,0.16403794288635254,0.173079252243042,0.21393632888793945,0.1295332908630371
0.10556936264038086,0.18820953369140625,0.18201303482055664,0.1764209270477295,0.17859506607055664,0.21101117134094238,0.133162260055542
0.10473823547363281,0.18627691268920898,0.1831061840057373,0.15869975090026855,0.17087364196777344,0.20641779899597168,0.12945294380187988
0.10669517517089844,0.19558358192443848,0.18205499649047852,0.1704549789428711,0.1828927993774414,0.20225930213928223,0.1262342929840088
0.1024160385131836,0.18018627166748047,0.17880868911743164,0.16155600547790527,0.16883635520935059,0.19758892059326172,0.12768006324768066
0.10048437118530273,0.1754159927368164,0.1797635555267334,0.16931509971618652,0.16823506355285645,0.20247673988342285,0.1268784999847412
0.10559439659118652,0.19520211219787598,0.1875474452972412,0.17481493949890137,0.17116379737854004,0.21316790580749512,0.12640905380249023
0.10404109954833984,0.17442870140075684,0.1850898265838623,0.1712942123413086,0.16759276390075684,0.200852632522583,0.12501788139343262
0.10013985633850098,0.18623638153076172,0.1826488971710205,0.15958237648010254,0.17166638374328613,0.2046210765838623,0.12512469291687012
0.10041546821594238,0.18513131141662598,0.19430780410766602,0.17110490798950195,0.16873383522033691,0.20268583297729492,0.13093233108520508
0.10678386688232422,0.18645024299621582,0.19429588317871094,0.16679596900939941,0.169053316116333,0.20423030853271484,0.12779760360717773
0.10410022735595703,0.20162487030029297,0.18689966201782227,0.17565250396728516,0.17045164108276367,0.20130276679992676,0.12411379814147949
0.1018528938293457,0.18532800674438477,0.17745089530944824,0.1587820053100586,0.17011022567749023,0.20131731033325195,0.12745213508605957
0.10071039199829102,0.19984912872314453,0.1700305938720703,0.16782331466674805,0.16882801055908203,0.20555853843688965,0.1256847381591797
0.10082530975341797,0.1862349510192871,0.1996469497680664,0.18620061874389648,0.16729259490966797,0.20145702362060547,0.12545228004455566
0.10001230239868164,0.1858053207397461,0.17966103553771973,0.17322540283203125,0.16956734657287598,0.201066255569458,0.12366819381713867
0.10288047790527344,0.18790245056152344,0.19205069541931152,0.1583082675933838,0.1658341884613037,0.2012186050415039,0.12595105171203613
0.10203170776367188,0.19373059272766113,0.1808319091796875,0.16495418548583984,0.1721513271331787,0.2046048641204834,0.127211332321167
0.10288619995117188,0.1864311695098877,0.17994213104248047,0.16710400581359863,0.16754770278930664,0.1990947723388672,0.12170934677124023
0.09978675842285156,0.18621325492858887,0.1828598976135254,0.16727423667907715,0.16639041900634766,0.19714975357055664,0.1228034496307373
0.0993659496307373,0.18026328086853027,0.17783856391906738,0.1589052677154541,0.16785430908203125,0.1965346336364746,0.12171626091003418
0.09915018081665039,0.17191123962402344,0.18223285675048828,0.15542888641357422,0.16857671737670898,0.20058608055114746,0.12272810935974121
0.09822440147399902,0.1796550750732422,0.18480801582336426,0.16139769554138184,0.1662733554840088,0.20358657836914062,0.1263129711151123
0.10200881958007812,0.18901276588439941,0.17940378189086914,0.16462469100952148,0.16547441482543945,0.2017076015472412,0.12909960746765137
0.09932112693786621,0.1821918487548828,0.18091988563537598,0.16848254203796387,0.17287254333496094,0.2064962387084961,0.12436890602111816
0.10160422325134277,0.17694711685180664,0.1707160472869873,0.16291499137878418,0.16662883758544922,0.20232057571411133,0.12752676010131836
0.10140395164489746,0.18325138092041016,0.18695950508117676,0.16643619537353516,0.17139816284179688,0.2032623291015625,0.12733244895935059
0.10297036170959473,0.1910855770111084,0.18233752250671387,0.15839695930480957,0.17010879516601562,0.20652413368225098,0.12590932846069336
0.09921741485595703,0.18614673614501953,0.18750405311584473,0.16297030448913574,0.16747736930847168,0.20122742652893066,0.12681174278259277
0.10128116607666016,0.18187594413757324,0.17599177360534668,0.16640925407409668,0.17596435546875,0.20098280906677246,0.12493014335632324
0.10156822204589844,0.18893027305603027,0.18229031562805176,0.17967891693115234,0.1732194423675537,0.20715117454528809,0.1261427402496338
0.1005239486694336,0.18744516372680664,0.1793384552001953,0.153672456741333,0.17159390449523926,0.19711923599243164,0.1225593090057373
0.10154151916503906,0.18077921867370605,0.17248821258544922,0.1603257656097412,0.1676480770111084,0.19881224632263184,0.12372183799743652
0.10089850425720215,0.17789769172668457,0.1741793155670166,0.1685657501220703,0.17102956771850586,0.2018415927886963,0.12583470344543457
0.10212945938110352,0.18429923057556152,0.1810452938079834,0.16206741333007812,0.16908049583435059,0.19849538803100586,0.12282490730285645
0.10129261016845703,0.18248414993286133,0.17395639419555664,0.15046024322509766,0.16298222541809082,0.20139145851135254,0.12353324890136719
0.10192441940307617,0.18844318389892578,0.17779040336608887,0.1671733856201172,0.1722731590270996,0.20032835006713867,0.1228017807006836
0.0984494686126709,0.17930126190185547,0.18442320823669434,0.1722583770751953,0.16810202598571777,0.19601941108703613,0.12218642234802246
0.09708070755004883,0.17307090759277344,0.1860971450805664,0.16466093063354492,0.16747331619262695,0.19781804084777832,0.1225738525390625
0.09931325912475586,0.18267512321472168,0.17579388618469238,0.18441987037658691,0.1654810905456543,0.19860053062438965,0.12311220169067383
0.09932923316955566,0.1818854808807373,0.19104862213134766,0.1629164218902588,0.16774535179138184,0.1989753246307373,0.12555432319641113
